1,0.010797,0.010898
2,0.012775,0.013051
3,-0.000000,-0.000000
4,-0.000000,-0.000000
5,-0.000000,-0.000000
10,-0.000000,-0.000000
20,-0.000000,-0.000000
30,-0.000000,-0.000000
40,-0.000000,-0.000000
50,-0.000000,-0.000000
100,-0.000000,-0.000000
150,-0.000000,-0.000000
200,-0.000000,-0.000000
500,-0.000000,-0.000000
1000,-0.000000,-0.000000
2000,-0.000000,-0.000000
3000,-0.000000,-0.000000
1,0.010797,0.010898
2,0.012775,0.013051
3,-0.000000,-0.000000
4,-0.000000,-0.000000
5,-0.000000,-0.000000
10,-0.000000,-0.000000
20,-0.000000,-0.000000
30,-0.000000,-0.000000
40,-0.000000,-0.000000
50,-0.000000,-0.000000
